PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NAME SOURCE,ACCESSION,SEQUENCE TYPE,SEQUENCE SOURCE,BRAZILIAN MAMMAL,AMAZ,MATL,CERR,CAAT,PANT,PAMP,MARI
Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon europaeus,SBMZ,KC776689.2,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon europaeus,SBMZ,KC776690.2,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Ziphius,Ziphius cavirostris,SBMZ,KC776696.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Ziphius,Ziphius cavirostris,SBMZ,KC776697.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Ziphius,Ziphius cavirostris,SBMZ,KC776698.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Primates,Pitheciidae,Cacajao,Cacajao calvus,SBMZ,KC959985.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,Plecturocebus cupreus,NCBI,KC959986.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri boliviensis,SBMZ,KC959987.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon densirostris,SBMZ,KF032860.2,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon densirostris,SBMZ,KF032861.2,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon densirostris,SBMZ,KF032862.2,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,SBMZ,KF483864.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,Wilson & Reeder,KF752590.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Akodon,Akodon montensis,SBMZ,KF769456.1,mitogenome,GB,native,0,1,1,1,1,1,1
Chordata,Mammalia,Rodentia,Cricetidae,Wiedomys,Wiedomys cerradensis,SBMZ,KF769457.1,mitogenome,GB,native,0,0,1,1,0,0,0
Chordata,Mammalia,Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon grayi,SBMZ,KF981442.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus granatensis,da Rosa,KJ397610.1,mitogenome,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus granatensis,da Rosa,KJ397611.1,mitogenome,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,SBMZ,KJ508409.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Artiodactyla,Cervidae,Subulo,Subulo gouazoubira,SBMZ,KJ772514.1,mitogenome,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Caluromys,Caluromys lanatus,SBMZ,KJ868104.1,mitogenome,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,SBMZ,KJ868123.1,mitogenome,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa demerarae,SBMZ,KJ868124.1,mitogenome,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa demerarae,SBMZ,KJ868124.1,mitogenome,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander frenatus,Wilson & Reeder,KJ868146.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,SBMZ,KM236783.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix jacchus,SBMZ,KM588314.1,mitogenome,GB,native,0,1,1,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Sotalia,Sotalia fluviatilis,SBMZ,KM893421.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Sotalia,Sotalia fluviatilis,SBMZ,KM893422.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Sotalia,Sotalia guianensis,SBMZ,KM893424.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella frontalis,SBMZ,KM893425.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella longirostris,SBMZ,KM893426.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Iniidae,Inia,Inia geoffrensis,SBMZ,KM893428.1,mitogenome,GB,native,1,0,0,0,0,0,1
Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus,da Rosa,KP100656.1,mitogenome,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,SBMZ,KP202264.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Carnivora,Felidae,Puma,Puma yagouaroundi,Wilson & Reeder,KP202279.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,SBMZ,KP202284.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,SBMZ,KP202287.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,SBMZ,KP202288.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus wiedii,SBMZ,KP202289.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,SBMZ,KP202292.1,mitogenome,GB,native,0,1,0,1,1,1,1
Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,SBMZ,KR132582.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,SBMZ,KR336791.1,mitogenome,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus didactylus,SBMZ,KR336792.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus hoffmanni,SBMZ,KR336793.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix penicillata,SBMZ,KR817256.1,mitogenome,GB,native,0,1,1,0,0,0,0
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix kuhlii,SBMZ,KR817257.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix kuhlii,SBMZ,KR869628.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus hoffmanni,SBMZ,KT213697.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia aperea,SBMZ,KT439327.1,mitogenome,GB,native,0,1,1,0,0,0,0
Chordata,Mammalia,Carnivora,Canidae,Speothos,Speothos venaticus,SBMZ,KT448285.1,mitogenome,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus torquatus,SBMZ,KT818524.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus tridactylus,SBMZ,KT818525.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,SBMZ,KT818526.1,mitogenome,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous chacoensis,Wilson & Reeder,KT818528.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous tatouay,SBMZ,KT818529.1,mitogenome,GB,native,0,1,1,1,1,1,1
Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous unicinctus,SBMZ,KT818530.1,mitogenome,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous,Cabassous unicinctus,SBMZ,KT818531.1,mitogenome,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,Choloepus hoffmanni,SBMZ,KT818538.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Pilosa,Cyclopedidae,Cyclopes,Cyclopes didactylus,SBMZ,KT818539.1,mitogenome,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus hybridus,Wilson & Reeder,KT818540.1,mitogenome,GB,native,0,1,0,1,1,1,1
Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus kappleri,SBMZ,KT818541.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,SBMZ,KT818542.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus septemcinctus,SBMZ,KT818546.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Cingulata,Chlamyphoridae,Euphractus,Euphractus sexcinctus,SBMZ,KT818548.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,SBMZ,KT818549.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Cingulata,Chlamyphoridae,Priodontes,Priodontes maximus,SBMZ,KT818550.1,mitogenome,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,SBMZ,KT818552.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Cingulata,Chlamyphoridae,Tolypeutes,Tolypeutes matacus,SBMZ,KT818553.1,mitogenome,GB,native,0,0,1,0,1,0,0
Chordata,Mammalia,Cingulata,Chlamyphoridae,Tolypeutes,Tolypeutes tricinctus,SBMZ,KT818554.1,mitogenome,GB,native,0,0,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus personatus,SBMZ,KU569221.1,mitogenome,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Chrotopterus,Chrotopterus auritus,SBMZ,KU743905.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Phyllostomidae,Diaemus,Diaemus youngi,Wilson & Reeder,KU743906.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris thomasi,SBMZ,KU743907.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita,SBMZ,KU743908.1,mitogenome,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,SBMZ,KU743910.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Phyllostomidae,Diphylla,Diphylla ecaudata,SBMZ,KU743911.1,mitogenome,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris daviesi,SBMZ,KU743912.1,mitogenome,GB,native,1,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Dactylomys,Dactylomys dactylinus,SBMZ,KU762015.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Carterodon,Carterodon sulcidens,SBMZ,KU892752.1,mitogenome,GB,native,0,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Clyomys,Clyomys laticeps,SBMZ,KU892753.1,mitogenome,GB,native,0,1,1,0,1,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Callistomys,Callistomys pictus,SBMZ,KU892754.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Euryzygomatomys,Euryzygomatomys spinosus,SBMZ,KU892755.1,mitogenome,GB,native,0,1,1,1,1,1,1
Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,Phyllomys blainvillii,NCBI,KU892756.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,Phyllomys dasythrix,SBMZ,KU892757.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,Phyllomys lundi,SBMZ,KU892758.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,Phyllomys mantiqueirensis,SBMZ,KU892759.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,SBMZ,KU892760.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys albispinus,SBMZ,KU892761.1,mitogenome,GB,native,0,1,1,1,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,SBMZ,KU892762.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys paratus,SBMZ,KU892763.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys setosus,SBMZ,KU892764.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys yonenagae,SBMZ,KU892765.1,mitogenome,GB,native,0,0,0,1,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys roberti,SBMZ,KU892772.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Thrichomys,Thrichomys apereoides,SBMZ,KU892773.1,mitogenome,GB,native,0,1,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Kannabateomys,Kannabateomys amblyonyx,SBMZ,KU892775.1,mitogenome,GB,native,0,1,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys cuvieri,SBMZ,KU892778.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,SBMZ,KU892780.1,mitogenome,GB,native,0,1,0,1,1,1,1
Chordata,Mammalia,Rodentia,Echimyidae,Echimys,Echimys chrysurus,SBMZ,KU892781.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Makalata,Makalata didelphoides,SBMZ,KU892782.1,mitogenome,GB,native,1,0,1,1,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Toromys,Toromys grandis,SBMZ,KU892784.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Isothrix,Isothrix sinnamariensis,SBMZ,KU892785.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Lonchothrix,Lonchothrix emiliae,SBMZ,KU892786.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Mesomys,Mesomys hispidus,SBMZ,KU892787.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Mesomys,Mesomys stimulax,SBMZ,KU892788.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Cingulata,Chlamyphoridae,Euphractus,Euphractus sexcinctus,SBMZ,KX151979.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa unicolor,da Rosa,KX156946.1,mitogenome,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Cingulata,Chlamyphoridae,Tolypeutes,Tolypeutes matacus,SBMZ,KX180158.1,mitogenome,GB,native,0,0,1,0,1,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys moojeni,SBMZ,KX650080.1,mitogenome,GB,native,0,1,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Trinomys,Trinomys setosus,SBMZ,KX655539.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,SBMZ,KX688181.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys cuvieri,SBMZ,KX688182.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys brevicauda,SBMZ,KX688183.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys brevicauda,SBMZ,KX688185.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys longicaudatus,SBMZ,KX688186.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys cuvieri,SBMZ,KX688191.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys brevicauda,SBMZ,KX688197.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys longicaudatus,SBMZ,KX688199.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys echinothrix,SBMZ,KX755299.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys echinothrix,SBMZ,KX755300.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys echinothrix,SBMZ,KX755301.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,SBMZ,KX755304.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,SBMZ,KX755305.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys hoplomyoides,Wilson & Reeder,KX755317.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys roberti,SBMZ,KX755318.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys roberti,SBMZ,KX755319.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys simonsi,SBMZ,KX755323.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys simonsi,SBMZ,KX755324.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys simonsi,SBMZ,KX755325.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys gardneri,SBMZ,KX768702.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys gardneri,SBMZ,KX768703.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys gardneri,SBMZ,KX768704.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys goeldii,SBMZ,KX768705.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys goeldii,SBMZ,KX768706.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys goeldii,SBMZ,KX768707.1,mitogenome,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys kulinae,SBMZ,KX768715.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys kulinae,SBMZ,KX768716.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys kulinae,SBMZ,KX768717.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys pattoni,SBMZ,KX768720.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys pattoni,SBMZ,KX768721.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys quadruplicatus,SBMZ,KX768723.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys quadruplicatus,SBMZ,KX768724.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys quadruplicatus,SBMZ,KX768725.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys steerei,SBMZ,KX768728.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys steerei,SBMZ,KX768729.1,mitogenome,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella attenuata,SBMZ,KX857263.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella attenuata,SBMZ,KX857264.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella longirostris,SBMZ,KX857351.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella longirostris,SBMZ,KX857352.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa timorensis,da Rosa,KY117575.1,mitogenome,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Primates,Atelidae,Alouatta,Alouatta guariba,SBMZ,KY202428.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,da Rosa,KY211021.1,mitogenome,GB,exotic,0,1,1,0,0,0,0
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus,da Rosa,KY211022.1,mitogenome,GB,exotic,0,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx leptura,SBMZ,KY681816.1,mitogenome,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,SBMZ,KY987556.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Artiodactyla,Delphinidae,Grampus,Grampus griseus,SBMZ,LC630882.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Primates,Cebidae,Callithrix,Callithrix geoffroyi,SBMZ,LR745201.1,mitogenome,GB,native,0,1,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis albescens,SBMZ,MF143470.1,mitogenome,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis albescens,SBMZ,MF143471.1,mitogenome,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis simus,SBMZ,MF143473.1,mitogenome,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis albescens,SBMZ,MF143475.1,mitogenome,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis ruber,SBMZ,MF143478.1,mitogenome,GB,native,0,1,1,1,0,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis riparius,SBMZ,MF143480.1,mitogenome,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,SBMZ,MF143481.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis levis,SBMZ,MF143482.1,mitogenome,GB,native,0,1,0,1,1,1,1
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,SBMZ,MF143484.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,SBMZ,MF143495.1,mitogenome,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa timorensis,da Rosa,MF279247.1,mitogenome,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,SBMZ,MF325938.1,mitogenome,GB,native,0,1,0,1,1,1,1
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus,SBMZ,MF409242.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,Megaptera novaeangliae,SBMZ,MF409246.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera borealis,SBMZ,MF409248.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera borealis,SBMZ,MF409249.1,mitogenome,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus tridactylus,SBMZ,MF582363.1,mitogenome,GB,native,1,0,0,0,0,0,0
